survey_id,site_name,site_country,latitude,longitude,region,date_start,date_end,transect,start_at,start_time,end_time,depth_start_ft,depth_end_ft,heading,visibility,species,amount,min_cm,max_cm,size_category,sex_age,observer
b116f4b8-2085-4d54-a31f-3b3336ffdd03,Freshwater Bay,United States of America,48.141606,-123.613191,California,08/04/2025,08/05/2025,9,08/04/2025, 1:42 pm, 1:47 pm,19.0,19.0,80,7,Forage Fish,3,7.0,7.0,,"",Brian Allen
b116f4b8-2085-4d54-a31f-3b3336ffdd03,Freshwater Bay,United States of America,48.141606,-123.613191,California,08/04/2025,08/05/2025,9,08/04/2025, 1:42 pm, 1:47 pm,19.0,19.0,80,7,Forage Fish,1,7.0,7.0,,"",Brian Allen
b116f4b8-2085-4d54-a31f-3b3336ffdd03,Freshwater Bay,United States of America,48.141606,-123.613191,California,08/04/2025,08/05/2025,9,08/04/2025, 1:42 pm, 1:47 pm,19.0,19.0,80,7,Kelp Greenling (Female),1,27.0,27.0,,Female,Brian Allen
b116f4b8-2085-4d54-a31f-3b3336ffdd03,Freshwater Bay,United States of America,48.141606,-123.613191,California,08/04/2025,08/05/2025,10,08/04/2025, 1:30 pm, 1:35 pm,13.0,13.0,90,6.5,No Fish Found,0,,,,"",Sophie Schwager
b116f4b8-2085-4d54-a31f-3b3336ffdd03,Freshwater Bay,United States of America,48.141606,-123.613191,California,08/04/2025,08/05/2025,11,08/04/2025, 1:35 pm, 1:40 pm,11.0,15.0,90,6.5,Brown/Copper/Quillback YOY,1,1.0,10.0,,"",Sophie Schwager
b116f4b8-2085-4d54-a31f-3b3336ffdd03,Freshwater Bay,United States of America,48.141606,-123.613191,California,08/04/2025,08/05/2025,12,08/04/2025, 1:41 pm, 1:45 pm,15.0,15.0,90,6.5,Kelp Greenling (Female),1,52.0,52.0,,Female,Sophie Schwager
b116f4b8-2085-4d54-a31f-3b3336ffdd03,Freshwater Bay,United States of America,48.141606,-123.613191,California,08/04/2025,08/05/2025,13,08/04/2025, 3:00 pm, 3:06 pm,15.0,16.0,270,6.5,Forage Fish,1,7.0,7.0,,"",Sophie Schwager
b116f4b8-2085-4d54-a31f-3b3336ffdd03,Freshwater Bay,United States of America,48.141606,-123.613191,California,08/04/2025,08/05/2025,14,08/04/2025, 2:54 pm, 2:59 pm,17.0,17.0,270,6.5,Forage Fish,2,7.0,7.0,,"",Sophie Schwager
b116f4b8-2085-4d54-a31f-3b3336ffdd03,Freshwater Bay,United States of America,48.141606,-123.613191,California,08/04/2025,08/05/2025,14,08/04/2025, 2:54 pm, 2:59 pm,17.0,17.0,270,6.5,Forage Fish,4,7.0,7.0,,"",Sophie Schwager
b116f4b8-2085-4d54-a31f-3b3336ffdd03,Freshwater Bay,United States of America,48.141606,-123.613191,California,08/04/2025,08/05/2025,14,08/04/2025, 2:54 pm, 2:59 pm,17.0,17.0,270,6.5,Forage Fish,12,7.0,7.0,,"",Sophie Schwager
b116f4b8-2085-4d54-a31f-3b3336ffdd03,Freshwater Bay,United States of America,48.141606,-123.613191,California,08/04/2025,08/05/2025,14,08/04/2025, 2:54 pm, 2:59 pm,17.0,17.0,270,6.5,Forage Fish,1,7.0,7.0,,"",Sophie Schwager
b116f4b8-2085-4d54-a31f-3b3336ffdd03,Freshwater Bay,United States of America,48.141606,-123.613191,California,08/04/2025,08/05/2025,14,08/04/2025, 2:54 pm, 2:59 pm,17.0,17.0,270,6.5,Forage Fish,7,3.0,3.0,,"",Sophie Schwager
b116f4b8-2085-4d54-a31f-3b3336ffdd03,Freshwater Bay,United States of America,48.141606,-123.613191,California,08/04/2025,08/05/2025,14,08/04/2025, 2:54 pm, 2:59 pm,17.0,17.0,270,6.5,Forage Fish,49,5.0,10.0,,"",Sophie Schwager
b116f4b8-2085-4d54-a31f-3b3336ffdd03,Freshwater Bay,United States of America,48.141606,-123.613191,California,08/04/2025,08/05/2025,15,08/04/2025, 2:47 pm, 2:52 pm,17.0,17.0,270,6.5,Yellowtail Rockfish,1,16.0,16.0,,"",Sophie Schwager
b116f4b8-2085-4d54-a31f-3b3336ffdd03,Freshwater Bay,United States of America,48.141606,-123.613191,California,08/04/2025,08/05/2025,15,08/04/2025, 2:47 pm, 2:52 pm,17.0,17.0,270,6.5,Kelp Greenling (Female),1,32.0,32.0,,Female,Sophie Schwager
b116f4b8-2085-4d54-a31f-3b3336ffdd03,Freshwater Bay,United States of America,48.141606,-123.613191,California,08/04/2025,08/05/2025,16,08/04/2025, 3:02 pm, 3:08 pm,7.0,7.0,270,7,No Fish Found,0,,,,"",Kari Inch
b116f4b8-2085-4d54-a31f-3b3336ffdd03,Freshwater Bay,United States of America,48.141606,-123.613191,California,08/04/2025,08/05/2025,17,08/04/2025, 2:55 pm, 3:01 pm,10.0,9.0,270,7,Kelp Greenling (Female),1,21.0,21.0,,Female,Kari Inch
b116f4b8-2085-4d54-a31f-3b3336ffdd03,Freshwater Bay,United States of America,48.141606,-123.613191,California,08/04/2025,08/05/2025,17,08/04/2025, 2:55 pm, 3:01 pm,10.0,9.0,270,7,Forage Fish,20,5.0,5.0,,"",Kari Inch
b116f4b8-2085-4d54-a31f-3b3336ffdd03,Freshwater Bay,United States of America,48.141606,-123.613191,California,08/04/2025,08/05/2025,18,08/04/2025, 2:50 pm, 2:54 pm,11.0,8.0,270,7,No Fish Found,0,,,,"",Kari Inch
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,1,07/18/2025,10:03 am,10:07 am,23.0,23.0,100,10,Forage Fish,200,6.0,8.0,,"",Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,1,07/18/2025,10:03 am,10:07 am,23.0,23.0,100,10,Buffalo Sculpin,1,25.0,25.0,,"",Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,1,07/18/2025,10:03 am,10:07 am,23.0,23.0,100,10,Copper Rockfish,1,18.0,18.0,,,Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,2,07/18/2025, 9:54 am, 9:57 am,22.0,23.0,280,10,Striped Perch,1,16.0,16.0,,,Jackie  Selbitschka
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,2,07/18/2025, 9:54 am, 9:57 am,22.0,23.0,280,10,Striped Perch,1,22.0,22.0,,,Jackie  Selbitschka
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,2,07/18/2025, 9:54 am, 9:57 am,22.0,23.0,280,10,Kelp Perch,1,11.0,11.0,,"",Jackie  Selbitschka
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,2,07/18/2025, 9:54 am, 9:57 am,22.0,23.0,280,10,Striped Perch,2,21.0,21.0,,,Jackie  Selbitschka
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,3,07/18/2025,10:21 am,10:26 am,22.0,20.0,280,10,Shiner Perch,50,8.0,10.0,,"",Jackie  Selbitschka
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,3,07/18/2025,10:21 am,10:26 am,22.0,20.0,280,10,Striped Perch,1,7.0,7.0,,,Jackie  Selbitschka
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,3,07/18/2025,10:21 am,10:26 am,22.0,20.0,280,10,Buffalo Sculpin,1,23.0,23.0,,"",Jackie  Selbitschka
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,4,07/18/2025,11:03 am,11:07 am,9.0,9.0,100,8.5,Kelp Perch,1,12.0,12.0,,"",Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,4,07/18/2025,11:03 am,11:07 am,9.0,9.0,100,8.5,Forage Fish,203,6.0,8.0,,"",Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,4,07/18/2025,11:03 am,11:07 am,9.0,9.0,100,8.5,Pile Perch,1,11.0,11.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,5,07/18/2025,11:07 am,11:10 am,9.0,9.0,100,8.5,Shiner Perch,2,8.0,8.0,,"",Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,5,07/18/2025,11:07 am,11:10 am,9.0,9.0,100,8.5,Striped Perch,1,13.0,13.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,5,07/18/2025,11:07 am,11:10 am,9.0,9.0,100,8.5,Striped Perch,1,17.0,17.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,5,07/18/2025,11:07 am,11:10 am,9.0,9.0,100,8.5,Copper Rockfish,1,15.0,15.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,6,07/18/2025, 9:56 am,10:00 am,11.0,12.0,100,8.5,Shiner Perch,1,11.0,11.0,,"",Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,6,07/18/2025, 9:56 am,10:00 am,11.0,12.0,100,8.5,Forage Fish,60,6.0,7.0,,"",Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,7,07/18/2025,10:25 am,10:30 am,23.0,21.0,280,10,Buffalo Sculpin,1,18.0,18.0,,"",Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,7,07/18/2025,10:25 am,10:30 am,23.0,21.0,280,10,Buffalo Sculpin,1,25.0,25.0,,"",Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,7,07/18/2025,10:25 am,10:30 am,23.0,21.0,280,10,Buffalo Sculpin,1,6.0,6.0,,"",Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,7,07/18/2025,10:25 am,10:30 am,23.0,21.0,280,10,Kelp Perch,2,11.0,11.0,,"",Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,7,07/18/2025,10:25 am,10:30 am,23.0,21.0,280,10,Copper Rockfish,2,12.0,12.0,,,Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,7,07/18/2025,10:25 am,10:30 am,23.0,21.0,280,10,Copper Rockfish,1,25.0,25.0,,,Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,7,07/18/2025,10:25 am,10:30 am,23.0,21.0,280,10,Forage Fish,200,6.0,8.0,,"",Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,7,07/18/2025,10:25 am,10:30 am,23.0,21.0,280,10,Striped Perch,1,15.0,15.0,,,Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,8,07/18/2025,10:32 am,10:37 am,20.0,20.0,280,10,Striped Perch,2,10.0,10.0,,,Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,8,07/18/2025,10:32 am,10:37 am,20.0,20.0,280,10,Striped Perch,1,18.0,18.0,,,Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,8,07/18/2025,10:32 am,10:37 am,20.0,20.0,280,10,Striped Perch,5,10.0,13.0,,,Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,8,07/18/2025,10:32 am,10:37 am,20.0,20.0,280,10,Kelp Perch,1,12.0,12.0,,"",Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,8,07/18/2025,10:32 am,10:37 am,20.0,20.0,280,10,Kelp Perch,1,8.0,8.0,,"",Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,8,07/18/2025,10:32 am,10:37 am,20.0,20.0,280,10,Forage Fish,200,6.0,8.0,,"",Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,8,07/18/2025,10:32 am,10:37 am,20.0,20.0,280,10,Forage Fish,75,6.0,8.0,,"",Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,8,07/18/2025,10:32 am,10:37 am,20.0,20.0,280,10,Copper Rockfish,1,25.0,25.0,,,Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,8,07/18/2025,10:32 am,10:37 am,20.0,20.0,280,10,Striped Perch,1,22.0,22.0,,,Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,9,07/18/2025,10:39 am,10:44 am,21.0,19.0,280,10,Kelp Perch,1,12.0,12.0,,"",Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,9,07/18/2025,10:39 am,10:44 am,21.0,19.0,280,10,Kelp Perch,1,10.0,10.0,,"",Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,9,07/18/2025,10:39 am,10:44 am,21.0,19.0,280,10,Kelp Perch,1,12.0,12.0,,"",Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,9,07/18/2025,10:39 am,10:44 am,21.0,19.0,280,10,Striped Perch,5,8.0,10.0,,,Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,9,07/18/2025,10:39 am,10:44 am,21.0,19.0,280,10,Striped Perch,6,12.0,15.0,,,Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,9,07/18/2025,10:39 am,10:44 am,21.0,19.0,280,10,Copper Rockfish,1,12.0,12.0,,,Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,10,07/18/2025,10:45 am,10:50 am,16.0,20.0,100,10,Striped Perch,1,15.0,15.0,,,Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,10,07/18/2025,10:45 am,10:50 am,16.0,20.0,100,10,Striped Perch,1,8.0,8.0,,,Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,10,07/18/2025,10:45 am,10:50 am,16.0,20.0,100,10,Copper Rockfish,1,13.0,13.0,,,Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,10,07/18/2025,10:45 am,10:50 am,16.0,20.0,100,10,Copper Rockfish,1,20.0,20.0,,,Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,10,07/18/2025,10:45 am,10:50 am,16.0,20.0,100,10,Copper Rockfish,1,30.0,30.0,,,Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,10,07/18/2025,10:45 am,10:50 am,16.0,20.0,100,10,Copper Rockfish,1,25.0,25.0,,,Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,11,07/18/2025,10:52 am,10:57 am,23.0,23.0,100,10,Buffalo Sculpin,1,25.0,25.0,,"",Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,11,07/18/2025,10:52 am,10:57 am,23.0,23.0,100,10,Kelp Perch,1,20.0,20.0,,"",Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,11,07/18/2025,10:52 am,10:57 am,23.0,23.0,100,10,Kelp Perch,1,12.0,12.0,,"",Veronica  Windell
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,12,07/18/2025,10:20 am,10:23 am,13.0,12.0,280,8.5,Forage Fish,100,6.0,8.0,,"",Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,12,07/18/2025,10:20 am,10:23 am,13.0,12.0,280,8.5,Buffalo Sculpin,1,25.0,25.0,,"",Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,12,07/18/2025,10:20 am,10:23 am,13.0,12.0,280,8.5,Striped Perch,5,12.0,15.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,12,07/18/2025,10:20 am,10:23 am,13.0,12.0,280,8.5,Pile Perch,1,13.0,13.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,13,07/18/2025,10:27 am,10:30 am,14.0,12.0,280,8.5,Forage Fish,480,6.0,8.0,,"",Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,13,07/18/2025,10:27 am,10:30 am,14.0,12.0,280,8.5,Striped Perch,1,14.0,14.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,13,07/18/2025,10:27 am,10:30 am,14.0,12.0,280,8.5,Copper Rockfish,1,22.0,22.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,14,07/18/2025,10:35 am,10:39 am,13.0,14.0,280,8.5,Forage Fish,150,6.0,8.0,,"",Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,14,07/18/2025,10:35 am,10:39 am,13.0,14.0,280,8.5,Pile Perch,1,16.0,16.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,14,07/18/2025,10:35 am,10:39 am,13.0,14.0,280,8.5,Striped Perch,1,28.0,28.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,14,07/18/2025,10:35 am,10:39 am,13.0,14.0,280,8.5,Striped Perch,1,25.0,25.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,14,07/18/2025,10:35 am,10:39 am,13.0,14.0,280,8.5,Buffalo Sculpin,1,17.0,17.0,,"",Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,14,07/18/2025,10:35 am,10:39 am,13.0,14.0,280,8.5,Shiner Perch,15,10.0,12.0,,"",Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,14,07/18/2025,10:35 am,10:39 am,13.0,14.0,280,8.5,Copper Rockfish,1,27.0,27.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,15,07/18/2025,10:40 am,10:43 am,5.0,6.0,280,8.5,Kelp Perch,6,7.0,7.0,,"",Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,15,07/18/2025,10:40 am,10:43 am,5.0,6.0,280,8.5,Striped Perch,1,14.0,14.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,15,07/18/2025,10:40 am,10:43 am,5.0,6.0,280,8.5,Striped Perch,1,20.0,20.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,15,07/18/2025,10:40 am,10:43 am,5.0,6.0,280,8.5,Striped Perch,1,24.0,24.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,16,07/18/2025,10:45 am,10:48 am,7.0,7.0,280,8.5,Striped Perch,1,30.0,30.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,17,07/18/2025,10:51 am,10:54 am,6.0,7.0,280,8.5,Kelp Perch,14,8.0,9.0,,"",Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,17,07/18/2025,10:51 am,10:54 am,6.0,7.0,280,8.5,Striped Perch,1,23.0,23.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,17,07/18/2025,10:51 am,10:54 am,6.0,7.0,280,8.5,Striped Perch,1,20.0,20.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,17,07/18/2025,10:51 am,10:54 am,6.0,7.0,280,8.5,Striped Perch,3,20.0,20.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,17,07/18/2025,10:51 am,10:54 am,6.0,7.0,280,8.5,Striped Perch,1,32.0,32.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,18,07/18/2025,10:57 am,11:01 am,9.0,5.0,100,8.5,Copper Rockfish,2,23.0,23.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,18,07/18/2025,10:57 am,11:01 am,9.0,5.0,100,8.5,Striped Perch,3,20.0,20.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,18,07/18/2025,10:57 am,11:01 am,9.0,5.0,100,8.5,Striped Perch,1,29.0,29.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,18,07/18/2025,10:57 am,11:01 am,9.0,5.0,100,8.5,Striped Perch,1,25.0,25.0,,,Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,18,07/18/2025,10:57 am,11:01 am,9.0,5.0,100,8.5,Kelp Perch,7,7.0,8.0,,"",Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,18,07/18/2025,10:57 am,11:01 am,9.0,5.0,100,8.5,Forage Fish,190,6.0,8.0,,"",Shawn Augustine
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,19,07/18/2025,10:45 am,10:49 am,15.0,15.0,280,10,Copper Rockfish,1,14.0,14.0,,,Jackie  Selbitschka
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,19,07/18/2025,10:45 am,10:49 am,15.0,15.0,280,10,Forage Fish,850,7.0,8.0,,"",Jackie  Selbitschka
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,19,07/18/2025,10:45 am,10:49 am,15.0,15.0,280,10,Kelp Perch,1,13.0,13.0,,"",Jackie  Selbitschka
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,19,07/18/2025,10:45 am,10:49 am,15.0,15.0,280,10,Striped Perch,1,6.0,6.0,,,Jackie  Selbitschka
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,20,07/18/2025,10:56 am,11:00 am,9.0,10.0,100,10,Copper Rockfish,1,12.0,12.0,,,Jackie  Selbitschka
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,20,07/18/2025,10:56 am,11:00 am,9.0,10.0,100,10,Striped Perch,1,6.0,6.0,,,Jackie  Selbitschka
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,20,07/18/2025,10:56 am,11:00 am,9.0,10.0,100,10,Striped Perch,1,6.0,6.0,,,Jackie  Selbitschka
b3756406-521f-437b-84bc-eab378d6b059,Blake Island South,United States of America,47.53049,-122.49498,California,07/18/2025,07/18/2025,20,07/18/2025,10:56 am,11:00 am,9.0,10.0,100,10,Striped Perch,1,18.0,18.0,,,Jackie  Selbitschka
