survey_id,site_name,site_country,latitude,longitude,region,date_start,date_end,transect,start_at,start_time,end_time,muticum,horneri,undaria,caulerpa,observer
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,3,09/24/2023,10:55 am,11:12 am,No,No,No,No,Brent Thompson
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,4,09/24/2023, 1:28 pm, 1:46 pm,No,No,No,No,Jackie  Selbitschka
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,5,09/24/2023, 1:14 pm, 1:34 pm,No,No,No,No,Sophie Schwager
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,6,09/24/2023, 1:26 pm, 1:41 pm,No,No,No,No,Brent Thompson
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,1,08/09/2022,,,No,No,No,No,Katie Dobkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,2,08/16/2022,,,Yes,No,No,No,Katie Dobkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,3,08/17/2022,,,No,No,No,No,Elizabeth  Zajaczkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,4,08/09/2022,,,Yes,No,No,No,Katie Dobkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,5,08/16/2022,,,No,No,No,No,Katie Dobkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,6,08/17/2022,,,Yes,No,No,No,Elizabeth  Zajaczkowski
93525230-6a0a-4b8c-a96a-fa0c37a80de8,Point Vashon,United States of America,47.512553,-122.473981,California,07/23/2022,08/05/2022,1,07/23/2022,10:08 am,10:19 am,Yes,No,No,No,Jackie  Selbitschka
93525230-6a0a-4b8c-a96a-fa0c37a80de8,Point Vashon,United States of America,47.512553,-122.473981,California,07/23/2022,08/05/2022,2,08/04/2022,11:14 am,11:22 am,Yes,No,No,No,Kyra Anderson
93525230-6a0a-4b8c-a96a-fa0c37a80de8,Point Vashon,United States of America,47.512553,-122.473981,California,07/23/2022,08/05/2022,3,08/04/2022,10:34 am,10:41 am,Yes,No,No,No,Kyra Anderson
93525230-6a0a-4b8c-a96a-fa0c37a80de8,Point Vashon,United States of America,47.512553,-122.473981,California,07/23/2022,08/05/2022,4,07/23/2022,12:56 pm, 1:06 pm,Yes,No,No,No,Jackie  Selbitschka
93525230-6a0a-4b8c-a96a-fa0c37a80de8,Point Vashon,United States of America,47.512553,-122.473981,California,07/23/2022,08/05/2022,5,07/23/2022, 1:21 pm, 1:34 pm,Yes,No,No,No,Jackie  Selbitschka
93525230-6a0a-4b8c-a96a-fa0c37a80de8,Point Vashon,United States of America,47.512553,-122.473981,California,07/23/2022,08/05/2022,6,08/05/2022,11:11 am,11:16 am,Yes,No,No,No,Kyra Anderson
93c4c8e4-f8a4-477f-a14f-604fa885b8c6,Watmough Bay,United States of America,48.431304,-122.803311,California,09/10/2024,09/11/2024,1,09/10/2024,12:04 pm,12:18 pm,No,No,No,No,Jackie  Selbitschka
93c4c8e4-f8a4-477f-a14f-604fa885b8c6,Watmough Bay,United States of America,48.431304,-122.803311,California,09/10/2024,09/11/2024,2,09/10/2024,12:11 pm,12:29 pm,No,No,No,No,Toby  McLeod
93c4c8e4-f8a4-477f-a14f-604fa885b8c6,Watmough Bay,United States of America,48.431304,-122.803311,California,09/10/2024,09/11/2024,3,09/10/2024, 2:32 pm, 2:50 pm,No,No,No,No,Toby  McLeod
93c4c8e4-f8a4-477f-a14f-604fa885b8c6,Watmough Bay,United States of America,48.431304,-122.803311,California,09/10/2024,09/11/2024,4,09/10/2024,,,Yes,No,No,No,Jackie  Selbitschka
93c4c8e4-f8a4-477f-a14f-604fa885b8c6,Watmough Bay,United States of America,48.431304,-122.803311,California,09/10/2024,09/11/2024,5,09/11/2024,12:56 pm, 1:15 pm,No,No,No,No,Jackie  Selbitschka
93c4c8e4-f8a4-477f-a14f-604fa885b8c6,Watmough Bay,United States of America,48.431304,-122.803311,California,09/10/2024,09/11/2024,6,09/11/2024, 1:01 pm, 1:20 pm,No,No,No,No,Toby  McLeod
977eda6b-d085-45c3-84d2-9a76ac1b3257,Satellite Island,United States of America,48.684762,-123.191924,California,12/05/2024,12/05/2024,1,12/05/2024,,,Yes,No,No,No,Alyssa Lind
977eda6b-d085-45c3-84d2-9a76ac1b3257,Satellite Island,United States of America,48.684762,-123.191924,California,12/05/2024,12/05/2024,2,12/05/2024,,,Yes,No,No,No,Alyssa Lind
977eda6b-d085-45c3-84d2-9a76ac1b3257,Satellite Island,United States of America,48.684762,-123.191924,California,12/05/2024,12/05/2024,3,12/05/2024,,,Yes,No,No,No,Alyssa Lind
977eda6b-d085-45c3-84d2-9a76ac1b3257,Satellite Island,United States of America,48.684762,-123.191924,California,12/05/2024,12/05/2024,4,12/05/2024,,,Yes,No,No,No,Alyssa Lind
977eda6b-d085-45c3-84d2-9a76ac1b3257,Satellite Island,United States of America,48.684762,-123.191924,California,12/05/2024,12/05/2024,5,12/05/2024,,,Yes,No,No,No,Alyssa Lind
977eda6b-d085-45c3-84d2-9a76ac1b3257,Satellite Island,United States of America,48.684762,-123.191924,California,12/05/2024,12/05/2024,6,12/05/2024,,,Yes,No,No,No,Alyssa Lind
9b0ece72-d5c7-4f83-b755-f20c62edce0a,Owen Beach,United States of America,47.31752,-122.53389,California,06/30/2025,07/31/2025,1,06/30/2025,10:03 am,10:15 am,No,No,No,No,Jackie  Keleher
9b0ece72-d5c7-4f83-b755-f20c62edce0a,Owen Beach,United States of America,47.31752,-122.53389,California,06/30/2025,07/31/2025,2,07/16/2025,10:21 am,10:42 am,No,No,No,No,Jackie  Keleher
9b0ece72-d5c7-4f83-b755-f20c62edce0a,Owen Beach,United States of America,47.31752,-122.53389,California,06/30/2025,07/31/2025,3,06/30/2025,10:22 am,10:30 am,No,No,No,No,Stena Troyer
9b0ece72-d5c7-4f83-b755-f20c62edce0a,Owen Beach,United States of America,47.31752,-122.53389,California,06/30/2025,07/31/2025,4,07/03/2025, 1:36 pm, 2:06 pm,Yes,No,No,No,Heidi Wilken
9b0ece72-d5c7-4f83-b755-f20c62edce0a,Owen Beach,United States of America,47.31752,-122.53389,California,06/30/2025,07/31/2025,5,07/31/2025,12:07 pm,12:31 pm,Yes,No,No,No,Jackie  Keleher
9b0ece72-d5c7-4f83-b755-f20c62edce0a,Owen Beach,United States of America,47.31752,-122.53389,California,06/30/2025,07/31/2025,6,07/03/2025,12:12 pm,12:51 pm,Yes,No,No,No,Jackie  Keleher
9c27a3ea-17ad-4b7f-a0d2-bc47e5a076cd,Point Whitehorn,United States of America,48.896331,-122.795095,California,07/17/2022,08/23/2022,1,08/23/2022,11:27 am,11:35 am,Yes,No,No,No,Jackie  Selbitschka
9c27a3ea-17ad-4b7f-a0d2-bc47e5a076cd,Point Whitehorn,United States of America,48.896331,-122.795095,California,07/17/2022,08/23/2022,2,08/23/2022,11:50 am,11:55 am,Yes,No,No,No,Jackie  Selbitschka
9c27a3ea-17ad-4b7f-a0d2-bc47e5a076cd,Point Whitehorn,United States of America,48.896331,-122.795095,California,07/17/2022,08/23/2022,3,07/17/2022,12:30 pm,12:42 pm,Yes,No,No,No,Jackie  Selbitschka
9c27a3ea-17ad-4b7f-a0d2-bc47e5a076cd,Point Whitehorn,United States of America,48.896331,-122.795095,California,07/17/2022,08/23/2022,4,08/23/2022, 3:00 pm, 3:12 pm,Yes,No,No,No,Jackie  Selbitschka
9c27a3ea-17ad-4b7f-a0d2-bc47e5a076cd,Point Whitehorn,United States of America,48.896331,-122.795095,California,07/17/2022,08/23/2022,5,08/23/2022, 3:25 pm, 3:27 pm,Yes,No,No,No,Jackie  Selbitschka
9c27a3ea-17ad-4b7f-a0d2-bc47e5a076cd,Point Whitehorn,United States of America,48.896331,-122.795095,California,07/17/2022,08/23/2022,6,07/17/2022,12:55 pm, 1:08 pm,Yes,No,No,No,Jackie  Selbitschka
9c299d78-a4a4-4118-a5ab-aa9df600a43c,Green Point,United States of America,48.118525,-123.315716,California,08/16/2025,08/16/2025,1,08/16/2025,11:50 am,12:01 pm,No,No,No,No,Erica Bleke
9c299d78-a4a4-4118-a5ab-aa9df600a43c,Green Point,United States of America,48.118525,-123.315716,California,08/16/2025,08/16/2025,2,08/16/2025,11:57 am,12:05 pm,No,No,No,No,Rhoda Green
9c299d78-a4a4-4118-a5ab-aa9df600a43c,Green Point,United States of America,48.118525,-123.315716,California,08/16/2025,08/16/2025,3,08/16/2025,,,No,No,No,No,Michelle Halpin
9c299d78-a4a4-4118-a5ab-aa9df600a43c,Green Point,United States of America,48.118525,-123.315716,California,08/16/2025,08/16/2025,4,08/16/2025, 2:01 pm, 2:16 pm,No,No,No,No,Erica Bleke
9c299d78-a4a4-4118-a5ab-aa9df600a43c,Green Point,United States of America,48.118525,-123.315716,California,08/16/2025,08/16/2025,5,08/16/2025,, 2:16 pm,No,No,No,No,Rhoda Green
9c299d78-a4a4-4118-a5ab-aa9df600a43c,Green Point,United States of America,48.118525,-123.315716,California,08/16/2025,08/16/2025,6,08/16/2025, 2:07 pm,,No,No,No,No,Miranda  Roethler
9dbcf8b8-b14b-45fc-b9d7-53ce25d2c85e,Smith Island,United States of America,48.318961,-122.849565,California,08/01/2025,08/01/2025,1,08/01/2025,10:17 am,10:27 am,No,No,No,No,Matthew  Tantillo
9dbcf8b8-b14b-45fc-b9d7-53ce25d2c85e,Smith Island,United States of America,48.318961,-122.849565,California,08/01/2025,08/01/2025,2,08/01/2025,,,No,No,No,No,Erica Bleke
9dbcf8b8-b14b-45fc-b9d7-53ce25d2c85e,Smith Island,United States of America,48.318961,-122.849565,California,08/01/2025,08/01/2025,3,08/01/2025,11:02 am,11:20 am,No,No,No,No,Erica Bleke
9dbcf8b8-b14b-45fc-b9d7-53ce25d2c85e,Smith Island,United States of America,48.318961,-122.849565,California,08/01/2025,08/01/2025,4,08/01/2025,10:19 am,10:30 am,No,No,No,No,Sophie Schwager
9dbcf8b8-b14b-45fc-b9d7-53ce25d2c85e,Smith Island,United States of America,48.318961,-122.849565,California,08/01/2025,08/01/2025,5,08/01/2025,10:33 am,10:46 am,No,No,No,No,Sophie Schwager
9dbcf8b8-b14b-45fc-b9d7-53ce25d2c85e,Smith Island,United States of America,48.318961,-122.849565,California,08/01/2025,08/01/2025,6,08/01/2025,10:51 am,11:09 am,No,No,No,No,Sophie Schwager
9eae5cb0-d23c-4ca8-ae26-662743ec298a,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/29/2024,06/29/2024,1,06/29/2024,10:42 am,10:53 am,Yes,No,No,No,Kyra Anderson
9eae5cb0-d23c-4ca8-ae26-662743ec298a,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/29/2024,06/29/2024,2,06/29/2024,11:16 am,11:28 am,Yes,No,No,No,Kirk  McGettigan
9eae5cb0-d23c-4ca8-ae26-662743ec298a,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/29/2024,06/29/2024,3,06/29/2024, 1:57 pm, 2:09 pm,Yes,No,No,No,Kyra Anderson
9eae5cb0-d23c-4ca8-ae26-662743ec298a,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/29/2024,06/29/2024,4,06/29/2024, 2:38 pm, 2:51 pm,Yes,No,No,No,Kirk  McGettigan
9eae5cb0-d23c-4ca8-ae26-662743ec298a,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/29/2024,06/29/2024,5,06/29/2024, 1:51 pm, 2:01 pm,Yes,No,No,No,Jackie  Selbitschka
9eae5cb0-d23c-4ca8-ae26-662743ec298a,Derelict Conveyor,United States of America,48.855254,-122.730835,California,06/29/2024,06/29/2024,6,06/29/2024, 2:10 pm, 2:24 pm,Yes,No,No,No,Jackie  Selbitschka
9ee90455-18f3-4910-a9e3-f63903e036fa,Cattle Point,United States of America,48.45148,-122.961402,California,09/14/2024,09/14/2024,1,09/14/2024,,,No,No,No,No,Kyra Anderson
9ee90455-18f3-4910-a9e3-f63903e036fa,Cattle Point,United States of America,48.45148,-122.961402,California,09/14/2024,09/14/2024,2,09/14/2024, 4:22 pm, 4:38 pm,No,No,No,No,Sophie Schwager
9ee90455-18f3-4910-a9e3-f63903e036fa,Cattle Point,United States of America,48.45148,-122.961402,California,09/14/2024,09/14/2024,3,09/14/2024,,,No,No,No,No,Jackie  Selbitschka
9ee90455-18f3-4910-a9e3-f63903e036fa,Cattle Point,United States of America,48.45148,-122.961402,California,09/14/2024,09/14/2024,4,09/14/2024,,,No,No,No,No,Shawn Augustine
9ee90455-18f3-4910-a9e3-f63903e036fa,Cattle Point,United States of America,48.45148,-122.961402,California,09/14/2024,09/14/2024,5,,,,No,No,No,No,
9f0ced32-a3ef-4609-bf74-c9867394c7b3,Foulweather Bluff,"",47.941083,-122.6012,California,08/31/2022,09/19/2022,1,09/19/2022, 1:18 pm, 1:29 pm,No,No,No,No,
9f0ced32-a3ef-4609-bf74-c9867394c7b3,Foulweather Bluff,"",47.941083,-122.6012,California,08/31/2022,09/19/2022,2,09/19/2022, 1:31 pm, 1:40 pm,No,No,No,No,
9f0ced32-a3ef-4609-bf74-c9867394c7b3,Foulweather Bluff,"",47.941083,-122.6012,California,08/31/2022,09/19/2022,3,08/31/2022, 8:44 am, 9:09 am,No,No,No,No,
9f0ced32-a3ef-4609-bf74-c9867394c7b3,Foulweather Bluff,"",47.941083,-122.6012,California,08/31/2022,09/19/2022,4,09/19/2022, 1:56 pm, 2:10 pm,Yes,No,No,No,Mikiko Williams
9f0ced32-a3ef-4609-bf74-c9867394c7b3,Foulweather Bluff,"",47.941083,-122.6012,California,08/31/2022,09/19/2022,5,09/19/2022, 1:41 pm, 1:55 pm,Yes,No,No,No,Mikiko Williams
9f0ced32-a3ef-4609-bf74-c9867394c7b3,Foulweather Bluff,"",47.941083,-122.6012,California,08/31/2022,09/19/2022,6,09/19/2022, 3:42 pm, 3:48 pm,Yes,No,No,No,Mikiko Williams
9f268a09-7844-4790-916d-c87bd512a03a,Sekiu Point,United States of America,48.267782,-124.297828,California,08/03/2024,08/04/2024,1,08/03/2024, 1:58 pm, 2:09 pm,No,No,No,No,Justin Green
9f268a09-7844-4790-916d-c87bd512a03a,Sekiu Point,United States of America,48.267782,-124.297828,California,08/03/2024,08/04/2024,2,08/03/2024, 1:48 pm, 2:05 pm,No,No,No,No,Samuel Bishop
9f268a09-7844-4790-916d-c87bd512a03a,Sekiu Point,United States of America,48.267782,-124.297828,California,08/03/2024,08/04/2024,3,08/03/2024,,,No,No,No,No,Erica Bleke
9f268a09-7844-4790-916d-c87bd512a03a,Sekiu Point,United States of America,48.267782,-124.297828,California,08/03/2024,08/04/2024,4,08/03/2024, 1:54 pm, 2:09 pm,No,No,No,No,Sophie Schwager
9f268a09-7844-4790-916d-c87bd512a03a,Sekiu Point,United States of America,48.267782,-124.297828,California,08/03/2024,08/04/2024,5,08/03/2024, 1:16 pm, 1:35 pm,No,No,No,No,Sophie Schwager
9f268a09-7844-4790-916d-c87bd512a03a,Sekiu Point,United States of America,48.267782,-124.297828,California,08/03/2024,08/04/2024,6,08/03/2024, 1:44 pm, 1:52 pm,No,No,No,No,Kyra Anderson
a02ff7dc-b000-44aa-98b0-6035e3a58ed6,Point Caution,United States of America,48.563167,-123.025641,California,06/28/2023,07/27/2023,1,07/13/2023, 9:34 am, 9:56 am,Yes,No,No,No,Katie Dobkowski
a02ff7dc-b000-44aa-98b0-6035e3a58ed6,Point Caution,United States of America,48.563167,-123.025641,California,06/28/2023,07/27/2023,2,07/13/2023, 9:00 am, 9:21 am,Yes,No,No,No,Katie Dobkowski
a02ff7dc-b000-44aa-98b0-6035e3a58ed6,Point Caution,United States of America,48.563167,-123.025641,California,06/28/2023,07/27/2023,3,07/11/2023, 6:16 pm, 6:41 pm,No,No,No,No,Katie Dobkowski
a02ff7dc-b000-44aa-98b0-6035e3a58ed6,Point Caution,United States of America,48.563167,-123.025641,California,06/28/2023,07/27/2023,4,07/27/2023, 6:52 pm, 7:13 pm,Yes,No,No,No,Katie Dobkowski
a02ff7dc-b000-44aa-98b0-6035e3a58ed6,Point Caution,United States of America,48.563167,-123.025641,California,06/28/2023,07/27/2023,5,06/28/2023, 8:37 am, 8:56 am,Yes,No,No,No,Katie Dobkowski
a02ff7dc-b000-44aa-98b0-6035e3a58ed6,Point Caution,United States of America,48.563167,-123.025641,California,06/28/2023,07/27/2023,6,06/28/2023, 7:56 am, 8:18 am,Yes,No,No,No,Jackie  Selbitschka
a18097c9-0544-496a-acc3-63b5a6fead09,Squaxin Island,United States of America,47.16767,-122.895667,California,07/11/2023,07/12/2023,1,07/12/2023, 1:36 pm, 1:51 pm,No,No,No,No,Corey Oldham
a18097c9-0544-496a-acc3-63b5a6fead09,Squaxin Island,United States of America,47.16767,-122.895667,California,07/11/2023,07/12/2023,2,07/12/2023, 2:56 pm, 3:10 pm,No,No,No,No,Robyn  Cole
a18097c9-0544-496a-acc3-63b5a6fead09,Squaxin Island,United States of America,47.16767,-122.895667,California,07/11/2023,07/12/2023,3,07/11/2023, 2:42 pm, 2:54 pm,Yes,No,No,No,Robyn  Cole
a18097c9-0544-496a-acc3-63b5a6fead09,Squaxin Island,United States of America,47.16767,-122.895667,California,07/11/2023,07/12/2023,4,07/12/2023,12:18 pm,12:34 pm,Yes,No,No,No,Robyn  Cole
a18097c9-0544-496a-acc3-63b5a6fead09,Squaxin Island,United States of America,47.16767,-122.895667,California,07/11/2023,07/12/2023,5,07/11/2023, 1:12 pm, 1:29 pm,No,No,No,No,Corey Oldham
a18097c9-0544-496a-acc3-63b5a6fead09,Squaxin Island,United States of America,47.16767,-122.895667,California,07/11/2023,07/12/2023,6,07/11/2023,11:40 am,12:10 pm,No,No,No,No,Corey Oldham
a1c897df-e4d4-41fc-8696-79a1a0939ea7,Point Dalco,United States of America,47.333519,-122.519126,California,07/20/2025,07/20/2025,1,07/20/2025, 3:06 pm, 3:24 pm,Yes,No,No,No,Tim McClure
a1c897df-e4d4-41fc-8696-79a1a0939ea7,Point Dalco,United States of America,47.333519,-122.519126,California,07/20/2025,07/20/2025,2,07/20/2025, 2:37 pm, 2:54 pm,Yes,No,No,No,Tim McClure
a1c897df-e4d4-41fc-8696-79a1a0939ea7,Point Dalco,United States of America,47.333519,-122.519126,California,07/20/2025,07/20/2025,3,07/20/2025, 3:45 pm, 4:18 pm,Yes,No,No,No,Miranda  Roethler
a1c897df-e4d4-41fc-8696-79a1a0939ea7,Point Dalco,United States of America,47.333519,-122.519126,California,07/20/2025,07/20/2025,4,07/20/2025, 2:42 pm, 2:53 pm,Yes,No,No,No,Kyra Anderson
a1c897df-e4d4-41fc-8696-79a1a0939ea7,Point Dalco,United States of America,47.333519,-122.519126,California,07/20/2025,07/20/2025,5,07/20/2025, 3:06 pm, 3:17 pm,Yes,No,No,No,Kyra Anderson
a1c897df-e4d4-41fc-8696-79a1a0939ea7,Point Dalco,United States of America,47.333519,-122.519126,California,07/20/2025,07/20/2025,6,07/20/2025, 2:52 pm, 3:02 pm,Yes,No,No,No,Mike  Spranger
a2153762-745e-49ea-93dc-4a137ac16026,Pulali Point,United States of America,47.735708,-122.85479,California,08/28/2022,08/28/2022,1,08/28/2022,10:47 am,10:54 am,Yes,No,No,No,Cliff Owen
a2153762-745e-49ea-93dc-4a137ac16026,Pulali Point,United States of America,47.735708,-122.85479,California,08/28/2022,08/28/2022,2,08/28/2022,11:05 am,11:12 am,Yes,No,No,No,Cliff Owen
a2153762-745e-49ea-93dc-4a137ac16026,Pulali Point,United States of America,47.735708,-122.85479,California,08/28/2022,08/28/2022,3,08/28/2022,10:50 am,10:55 am,No,No,No,No,Mark Denney
a2153762-745e-49ea-93dc-4a137ac16026,Pulali Point,United States of America,47.735708,-122.85479,California,08/28/2022,08/28/2022,4,08/28/2022, 1:07 pm, 1:16 pm,No,No,No,No,Cliff Owen
a2153762-745e-49ea-93dc-4a137ac16026,Pulali Point,United States of America,47.735708,-122.85479,California,08/28/2022,08/28/2022,5,08/28/2022,12:53 pm,12:58 pm,No,No,No,No,Mark Denney
a2153762-745e-49ea-93dc-4a137ac16026,Pulali Point,United States of America,47.735708,-122.85479,California,08/28/2022,08/28/2022,6,08/28/2022, 1:16 pm, 1:21 pm,No,No,No,No,Mark Denney
a9421528-221a-4393-a9be-a61ee52dffba,North Beach,United States of America,48.144779,-122.778533,California,07/04/2025,07/04/2025,1,07/04/2025,12:37 pm, 1:23 pm,No,No,No,No,Anya  Voloshin
a9421528-221a-4393-a9be-a61ee52dffba,North Beach,United States of America,48.144779,-122.778533,California,07/04/2025,07/04/2025,2,07/04/2025,10:17 am,10:36 am,No,No,No,No,Anya  Voloshin
a9421528-221a-4393-a9be-a61ee52dffba,North Beach,United States of America,48.144779,-122.778533,California,07/04/2025,07/04/2025,3,07/04/2025, 9:40 am, 9:56 am,No,No,No,No,Ella Carpenter
a9421528-221a-4393-a9be-a61ee52dffba,North Beach,United States of America,48.144779,-122.778533,California,07/04/2025,07/04/2025,4,07/04/2025, 1:07 pm, 1:31 pm,No,No,No,No,Samuel Bishop
a9421528-221a-4393-a9be-a61ee52dffba,North Beach,United States of America,48.144779,-122.778533,California,07/04/2025,07/04/2025,5,07/04/2025, 9:37 am,10:12 am,No,No,No,No,Mike  Spranger
a9421528-221a-4393-a9be-a61ee52dffba,North Beach,United States of America,48.144779,-122.778533,California,07/04/2025,07/04/2025,6,07/04/2025, 9:39 am,10:10 am,No,No,No,No,Samuel Bishop
aa65d761-113d-4363-8032-1dc973a6b603,Ketron Island,United States of America,47.167661,-122.63057,California,08/25/2024,08/25/2024,1,08/25/2024,,10:34 am,No,No,No,No,Mike  Spranger
aa65d761-113d-4363-8032-1dc973a6b603,Ketron Island,United States of America,47.167661,-122.63057,California,08/25/2024,08/25/2024,2,08/25/2024,10:24 am,10:28 am,No,No,No,No,Kyra Anderson
aa65d761-113d-4363-8032-1dc973a6b603,Ketron Island,United States of America,47.167661,-122.63057,California,08/25/2024,08/25/2024,3,08/25/2024,10:55 am,11:01 am,No,No,No,No,Carol Walter
aa65d761-113d-4363-8032-1dc973a6b603,Ketron Island,United States of America,47.167661,-122.63057,California,08/25/2024,08/25/2024,4,08/25/2024,10:57 am,,No,No,No,No,Mike  Spranger
aa65d761-113d-4363-8032-1dc973a6b603,Ketron Island,United States of America,47.167661,-122.63057,California,08/25/2024,08/25/2024,5,08/25/2024,10:51 am,10:54 am,No,No,No,No,Kyra Anderson
aa65d761-113d-4363-8032-1dc973a6b603,Ketron Island,United States of America,47.167661,-122.63057,California,08/25/2024,08/25/2024,6,08/25/2024,10:15 am,10:22 am,No,No,No,No,Carol Walter
ab2da727-c6be-4aa5-ae6a-0a481d5546f3,South Hat Island,United States of America,48.003363,-122.301536,California,10/10/2024,10/10/2024,1,10/10/2024,10:44 am,11:00 am,No,No,No,No,Samuel Bishop
ab2da727-c6be-4aa5-ae6a-0a481d5546f3,South Hat Island,United States of America,48.003363,-122.301536,California,10/10/2024,10/10/2024,2,10/10/2024,10:47 am,10:59 am,No,No,No,No,Tim McClure
ab2da727-c6be-4aa5-ae6a-0a481d5546f3,South Hat Island,United States of America,48.003363,-122.301536,California,10/10/2024,10/10/2024,3,10/10/2024,10:48 am,10:55 am,No,No,No,No,Jackie  Selbitschka
ab2da727-c6be-4aa5-ae6a-0a481d5546f3,South Hat Island,United States of America,48.003363,-122.301536,California,10/10/2024,10/10/2024,4,10/10/2024,12:31 pm,12:40 pm,No,No,No,No,Samuel Bishop
ab2da727-c6be-4aa5-ae6a-0a481d5546f3,South Hat Island,United States of America,48.003363,-122.301536,California,10/10/2024,10/10/2024,5,10/10/2024,12:32 pm,12:49 pm,No,No,No,No,Tim McClure
ab2da727-c6be-4aa5-ae6a-0a481d5546f3,South Hat Island,United States of America,48.003363,-122.301536,California,10/10/2024,10/10/2024,6,10/10/2024,12:37 pm,12:47 pm,No,No,No,No,Jackie  Selbitschka
ac5d1541-8c46-4de4-a1c9-61654f6fa578,Edmonds Shell Creek,United States of America,47.819549,-122.37838,California,07/06/2024,07/06/2024,1,07/06/2024, 9:46 am, 9:51 am,Yes,No,No,No,Kyra Anderson
ac5d1541-8c46-4de4-a1c9-61654f6fa578,Edmonds Shell Creek,United States of America,47.819549,-122.37838,California,07/06/2024,07/06/2024,2,07/06/2024, 9:51 am,10:00 am,No,No,No,No,Carol Walter
ac5d1541-8c46-4de4-a1c9-61654f6fa578,Edmonds Shell Creek,United States of America,47.819549,-122.37838,California,07/06/2024,07/06/2024,3,07/06/2024,10:11 am,10:15 am,No,No,No,No,Carol Walter
ac5d1541-8c46-4de4-a1c9-61654f6fa578,Edmonds Shell Creek,United States of America,47.819549,-122.37838,California,07/06/2024,07/06/2024,4,07/06/2024,10:26 am,10:50 am,Yes,No,No,No,Shawn Augustine
ac5d1541-8c46-4de4-a1c9-61654f6fa578,Edmonds Shell Creek,United States of America,47.819549,-122.37838,California,07/06/2024,07/06/2024,5,07/06/2024,10:24 am,10:41 am,Yes,No,No,No,Jackie  Selbitschka
ac5d1541-8c46-4de4-a1c9-61654f6fa578,Edmonds Shell Creek,United States of America,47.819549,-122.37838,California,07/06/2024,07/06/2024,6,07/06/2024,11:01 am,11:18 am,Yes,No,No,No,Jackie  Selbitschka
ac7a82e8-bc4c-437a-9af7-50f0d6867930,Seattle Waterfront,United States of America,47.608873,-122.349157,California,08/26/2024,08/28/2024,1,08/27/2024, 1:57 pm, 2:06 pm,No,No,No,No,Julia Kobelt
ac7a82e8-bc4c-437a-9af7-50f0d6867930,Seattle Waterfront,United States of America,47.608873,-122.349157,California,08/26/2024,08/28/2024,2,08/27/2024,11:32 am,11:53 am,No,No,No,No,Bob Oxborrow
ac7a82e8-bc4c-437a-9af7-50f0d6867930,Seattle Waterfront,United States of America,47.608873,-122.349157,California,08/26/2024,08/28/2024,3,08/28/2024, 2:13 pm, 2:15 pm,No,No,No,No,Arielle Tonus Ellis
ac7a82e8-bc4c-437a-9af7-50f0d6867930,Seattle Waterfront,United States of America,47.608873,-122.349157,California,08/26/2024,08/28/2024,4,08/28/2024,12:14 pm,12:25 pm,Yes,No,No,No,Julia Kobelt
ac7a82e8-bc4c-437a-9af7-50f0d6867930,Seattle Waterfront,United States of America,47.608873,-122.349157,California,08/26/2024,08/28/2024,5,08/28/2024, 3:23 pm, 3:32 pm,Yes,No,No,No,Arielle Tonus Ellis
ac7a82e8-bc4c-437a-9af7-50f0d6867930,Seattle Waterfront,United States of America,47.608873,-122.349157,California,08/26/2024,08/28/2024,6,08/26/2024,11:28 am,11:51 am,No,No,No,No,Bob Oxborrow
adcd3dd7-1d03-44c6-b29d-9bbf515b00d3,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/25/2023,07/26/2023,1,07/25/2023, 1:04 pm, 1:14 pm,No,No,No,No,Brian Allen
adcd3dd7-1d03-44c6-b29d-9bbf515b00d3,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/25/2023,07/26/2023,2,07/25/2023,12:48 pm, 1:00 pm,No,No,No,No,Brian Allen
