survey_id,site_name,site_country,latitude,longitude,region,date_start,date_end,transect,start_at,start_time,end_time,depth_start,depth_end,species,category,amount,observer
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,3,09/24/2023,,,20.0,20.0,9) Sessile Invertebrates,UPC Cover,1,Doug Siegel
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,3,09/24/2023,,,20.0,20.0,Superlayer Brown Algae,UPC Cover,11,Doug Siegel
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,3,09/24/2023,,,20.0,20.0,Superlayer Red Algae,UPC Cover,1,Doug Siegel
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,4,09/24/2023,,,15.0,17.0,1) Sand,UPC Substrate,6,Steve Cook
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,4,09/24/2023,,,15.0,17.0,4) Reef,UPC Substrate,3,Steve Cook
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,4,09/24/2023,,,15.0,17.0,Cobble (5-15cm-WA),UPC Substrate,5,Steve Cook
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,4,09/24/2023,,,15.0,17.0,Rock (15-25cm-WA),UPC Substrate,5,Steve Cook
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,4,09/24/2023,,,15.0,17.0,Small Boulder (25-50cm-WA),UPC Substrate,4,Steve Cook
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,4,09/24/2023,,,15.0,17.0,Large Boulder (50cm-1m-WA),UPC Substrate,7,Steve Cook
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,4,09/24/2023,,,15.0,17.0,1 (>10cm-1m),UPC Relief,30,Steve Cook
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,4,09/24/2023,,,15.0,17.0,1) None,UPC Cover,8,Steve Cook
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,4,09/24/2023,,,15.0,17.0,2) Brown (Kelp Holdfast),UPC Cover,2,Steve Cook
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,4,09/24/2023,,,15.0,17.0,3) Other Brown Algae (Any Part),UPC Cover,9,Steve Cook
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,4,09/24/2023,,,15.0,17.0,6) Encrusting Red Algae,UPC Cover,5,Steve Cook
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,4,09/24/2023,,,15.0,17.0,8) Crustose Coralline,UPC Cover,5,Steve Cook
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,4,09/24/2023,,,15.0,17.0,9) Sessile Invertebrates,UPC Cover,1,Steve Cook
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,4,09/24/2023,,,15.0,17.0,Superlayer Brown Algae,UPC Cover,21,Steve Cook
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,4,09/24/2023,,,15.0,17.0,Superlayer Red Algae,UPC Cover,1,Steve Cook
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,5,09/24/2023,,,12.0,14.0,1) Sand,UPC Substrate,7,Brad Giles
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,5,09/24/2023,,,12.0,14.0,Cobble (5-15cm-WA),UPC Substrate,1,Brad Giles
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,5,09/24/2023,,,12.0,14.0,Rock (15-25cm-WA),UPC Substrate,4,Brad Giles
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,5,09/24/2023,,,12.0,14.0,Small Boulder (25-50cm-WA),UPC Substrate,9,Brad Giles
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,5,09/24/2023,,,12.0,14.0,Large Boulder (50cm-1m-WA),UPC Substrate,9,Brad Giles
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,5,09/24/2023,,,12.0,14.0,0 (0-10cm),UPC Relief,1,Brad Giles
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,5,09/24/2023,,,12.0,14.0,1 (>10cm-1m),UPC Relief,29,Brad Giles
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,5,09/24/2023,,,12.0,14.0,1) None,UPC Cover,10,Brad Giles
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,5,09/24/2023,,,12.0,14.0,2) Brown (Kelp Holdfast),UPC Cover,4,Brad Giles
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,5,09/24/2023,,,12.0,14.0,3) Other Brown Algae (Any Part),UPC Cover,1,Brad Giles
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,5,09/24/2023,,,12.0,14.0,6) Encrusting Red Algae,UPC Cover,4,Brad Giles
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,5,09/24/2023,,,12.0,14.0,7) Articulated Coralline,UPC Cover,1,Brad Giles
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,5,09/24/2023,,,12.0,14.0,8) Crustose Coralline,UPC Cover,10,Brad Giles
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,5,09/24/2023,,,12.0,14.0,Superlayer Brown Algae,UPC Cover,9,Brad Giles
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,6,09/24/2023,,,13.0,17.0,1) Sand,UPC Substrate,7,Doug Siegel
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,6,09/24/2023,,,13.0,17.0,4) Reef,UPC Substrate,4,Doug Siegel
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,6,09/24/2023,,,13.0,17.0,Pebble (0.5-5cm-WA),UPC Substrate,3,Doug Siegel
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,6,09/24/2023,,,13.0,17.0,Cobble (5-15cm-WA),UPC Substrate,3,Doug Siegel
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,6,09/24/2023,,,13.0,17.0,Rock (15-25cm-WA),UPC Substrate,2,Doug Siegel
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,6,09/24/2023,,,13.0,17.0,Small Boulder (25-50cm-WA),UPC Substrate,5,Doug Siegel
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,6,09/24/2023,,,13.0,17.0,Large Boulder (50cm-1m-WA),UPC Substrate,6,Doug Siegel
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,6,09/24/2023,,,13.0,17.0,0 (0-10cm),UPC Relief,2,Doug Siegel
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,6,09/24/2023,,,13.0,17.0,1 (>10cm-1m),UPC Relief,26,Doug Siegel
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,6,09/24/2023,,,13.0,17.0,2 (>1m-2m),UPC Relief,2,Doug Siegel
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,6,09/24/2023,,,13.0,17.0,1) None,UPC Cover,9,Doug Siegel
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,6,09/24/2023,,,13.0,17.0,2) Brown (Kelp Holdfast),UPC Cover,3,Doug Siegel
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,6,09/24/2023,,,13.0,17.0,5) Red Algae,UPC Cover,1,Doug Siegel
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,6,09/24/2023,,,13.0,17.0,6) Encrusting Red Algae,UPC Cover,5,Doug Siegel
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,6,09/24/2023,,,13.0,17.0,7) Articulated Coralline,UPC Cover,2,Doug Siegel
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,6,09/24/2023,,,13.0,17.0,8) Crustose Coralline,UPC Cover,8,Doug Siegel
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,6,09/24/2023,,,13.0,17.0,9) Sessile Invertebrates,UPC Cover,2,Doug Siegel
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,6,09/24/2023,,,13.0,17.0,Superlayer Brown Algae,UPC Cover,8,Doug Siegel
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,6,09/24/2023,,,13.0,17.0,Superlayer Red Algae,UPC Cover,2,Doug Siegel
90593f51-7197-40e8-afac-cc2bf4b3bc8c,Smith Island,United States of America,48.318961,-122.849565,California,09/24/2023,09/24/2023,6,09/24/2023,,,13.0,17.0,Superlayer Mobile Invertebrates,UPC Cover,2,Doug Siegel
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,1,08/09/2022,,,32.0,34.0,4) Reef,UPC Substrate,13,Katie Dobkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,1,08/09/2022,,,32.0,34.0,Rock (15-25cm-WA),UPC Substrate,1,Katie Dobkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,1,08/09/2022,,,32.0,34.0,Small Boulder (25-50cm-WA),UPC Substrate,1,Katie Dobkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,1,08/09/2022,,,32.0,34.0,Large Boulder (50cm-1m-WA),UPC Substrate,3,Katie Dobkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,1,08/09/2022,,,32.0,34.0,Shell Hash,UPC Substrate,2,Katie Dobkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,1,08/09/2022,,,32.0,34.0,1 (>10cm-1m),UPC Relief,29,Katie Dobkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,1,08/09/2022,,,32.0,34.0,2 (>1m-2m),UPC Relief,1,Katie Dobkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,1,08/09/2022,,,32.0,34.0,1) None,UPC Cover,13,Katie Dobkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,1,08/09/2022,,,32.0,34.0,5) Red Algae,UPC Cover,2,Katie Dobkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,1,08/09/2022,,,32.0,34.0,6) Encrusting Red Algae,UPC Cover,5,Katie Dobkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,1,08/09/2022,,,32.0,34.0,8) Crustose Coralline,UPC Cover,5,Katie Dobkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,1,08/09/2022,,,32.0,34.0,9) Sessile Invertebrates,UPC Cover,5,Katie Dobkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,1,08/09/2022,,,32.0,34.0,Superlayer Brown Algae,UPC Cover,24,Katie Dobkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,1,08/09/2022,,,32.0,34.0,Superlayer Red Algae,UPC Cover,1,Katie Dobkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,1,08/09/2022,,,32.0,34.0,Cobble (5-15cm-WA),UPC Substrate,10,Katie Dobkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,2,08/16/2022,,,28.0,24.0,4) Reef,UPC Substrate,22,Kat Arnett
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,2,08/16/2022,,,28.0,24.0,Pebble (0.5-5cm-WA),UPC Substrate,3,Kat Arnett
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,2,08/16/2022,,,28.0,24.0,Cobble (5-15cm-WA),UPC Substrate,3,Kat Arnett
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,2,08/16/2022,,,28.0,24.0,Rock (15-25cm-WA),UPC Substrate,1,Kat Arnett
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,2,08/16/2022,,,28.0,24.0,Small Boulder (25-50cm-WA),UPC Substrate,1,Kat Arnett
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,2,08/16/2022,,,28.0,24.0,0 (0-10cm),UPC Relief,10,Kat Arnett
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,2,08/16/2022,,,28.0,24.0,1 (>10cm-1m),UPC Relief,14,Kat Arnett
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,2,08/16/2022,,,28.0,24.0,2 (>1m-2m),UPC Relief,3,Kat Arnett
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,2,08/16/2022,,,28.0,24.0,3 (>2m),UPC Relief,3,Kat Arnett
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,2,08/16/2022,,,28.0,24.0,1) None,UPC Cover,15,Kat Arnett
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,2,08/16/2022,,,28.0,24.0,3) Other Brown Algae (Any Part),UPC Cover,2,Kat Arnett
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,2,08/16/2022,,,28.0,24.0,5) Red Algae,UPC Cover,2,Kat Arnett
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,2,08/16/2022,,,28.0,24.0,8) Crustose Coralline,UPC Cover,9,Kat Arnett
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,2,08/16/2022,,,28.0,24.0,9) Sessile Invertebrates,UPC Cover,2,Kat Arnett
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,2,08/16/2022,,,28.0,24.0,Superlayer Brown Algae,UPC Cover,30,Kat Arnett
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,3,08/17/2022,,,24.0,26.0,4) Reef,UPC Substrate,23,Abby Goudey
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,3,08/17/2022,,,24.0,26.0,Small Boulder (25-50cm-WA),UPC Substrate,3,Abby Goudey
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,3,08/17/2022,,,24.0,26.0,Large Boulder (50cm-1m-WA),UPC Substrate,4,Abby Goudey
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,3,08/17/2022,,,24.0,26.0,1 (>10cm-1m),UPC Relief,9,Abby Goudey
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,3,08/17/2022,,,24.0,26.0,2 (>1m-2m),UPC Relief,18,Abby Goudey
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,3,08/17/2022,,,24.0,26.0,3 (>2m),UPC Relief,3,Abby Goudey
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,3,08/17/2022,,,24.0,26.0,1) None,UPC Cover,4,Abby Goudey
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,3,08/17/2022,,,24.0,26.0,2) Brown (Kelp Holdfast),UPC Cover,3,Abby Goudey
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,3,08/17/2022,,,24.0,26.0,3) Other Brown Algae (Any Part),UPC Cover,5,Abby Goudey
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,3,08/17/2022,,,24.0,26.0,5) Red Algae,UPC Cover,3,Abby Goudey
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,3,08/17/2022,,,24.0,26.0,6) Encrusting Red Algae,UPC Cover,7,Abby Goudey
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,3,08/17/2022,,,24.0,26.0,9) Sessile Invertebrates,UPC Cover,8,Abby Goudey
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,3,08/17/2022,,,24.0,26.0,Superlayer Brown Algae,UPC Cover,25,Abby Goudey
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,4,08/10/2022,,,17.0,11.0,Pebble (0.5-5cm-WA),UPC Substrate,2,Xavier Nelson
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,4,08/10/2022,,,17.0,11.0,Cobble (5-15cm-WA),UPC Substrate,17,Xavier Nelson
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,4,08/10/2022,,,17.0,11.0,Rock (15-25cm-WA),UPC Substrate,1,Xavier Nelson
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,4,08/10/2022,,,17.0,11.0,Small Boulder (25-50cm-WA),UPC Substrate,10,Xavier Nelson
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,4,08/10/2022,,,17.0,11.0,1 (>10cm-1m),UPC Relief,28,Xavier Nelson
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,4,08/10/2022,,,17.0,11.0,2 (>1m-2m),UPC Relief,2,Xavier Nelson
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,4,08/10/2022,,,17.0,11.0,1) None,UPC Cover,3,Xavier Nelson
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,4,08/10/2022,,,17.0,11.0,2) Brown (Kelp Holdfast),UPC Cover,3,Xavier Nelson
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,4,08/10/2022,,,17.0,11.0,3) Other Brown Algae (Any Part),UPC Cover,1,Xavier Nelson
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,4,08/10/2022,,,17.0,11.0,5) Red Algae,UPC Cover,2,Xavier Nelson
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,4,08/10/2022,,,17.0,11.0,6) Encrusting Red Algae,UPC Cover,9,Xavier Nelson
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,4,08/10/2022,,,17.0,11.0,7) Articulated Coralline,UPC Cover,3,Xavier Nelson
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,4,08/10/2022,,,17.0,11.0,8) Crustose Coralline,UPC Cover,6,Xavier Nelson
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,4,08/10/2022,,,17.0,11.0,9) Sessile Invertebrates,UPC Cover,3,Xavier Nelson
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,4,08/10/2022,,,17.0,11.0,Superlayer Brown Algae,UPC Cover,27,Xavier Nelson
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,5,08/16/2022,,,13.0,14.0,4) Reef,UPC Substrate,17,Elizabeth  Zajaczkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,5,08/16/2022,,,13.0,14.0,Cobble (5-15cm-WA),UPC Substrate,5,Elizabeth  Zajaczkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,5,08/16/2022,,,13.0,14.0,Shell Hash,UPC Substrate,8,Elizabeth  Zajaczkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,5,08/16/2022,,,13.0,14.0,1 (>10cm-1m),UPC Relief,27,Elizabeth  Zajaczkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,5,08/16/2022,,,13.0,14.0,2 (>1m-2m),UPC Relief,3,Elizabeth  Zajaczkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,5,08/16/2022,,,13.0,14.0,1) None,UPC Cover,8,Elizabeth  Zajaczkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,5,08/16/2022,,,13.0,14.0,2) Brown (Kelp Holdfast),UPC Cover,2,Elizabeth  Zajaczkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,5,08/16/2022,,,13.0,14.0,3) Other Brown Algae (Any Part),UPC Cover,15,Elizabeth  Zajaczkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,5,08/16/2022,,,13.0,14.0,8) Crustose Coralline,UPC Cover,5,Elizabeth  Zajaczkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,5,08/16/2022,,,13.0,14.0,Superlayer Brown Algae,UPC Cover,23,Elizabeth  Zajaczkowski
90b273d9-5bc4-4f27-9f2c-e81f8602f180,Point Caution,United States of America,48.563167,-123.025641,California,08/07/2022,10/08/2022,5,08/16/2022,,,13.0,14.0,Superlayer Green Algae,UPC Cover,1,Elizabeth  Zajaczkowski
